pid hid age sex hh_serial pernum workid
25086 4982 22 1 2749839000 4 447162
25087 4982 20 1 2749839000 5 4982
25088 4982 15 1 2749839000 6 444679
25089 4982 12 2 2749839000 7 444679
25090 4982 10 2 2749839000 8 444679
25091 4982 3 2 2749839000 9 4982
25092 4983 55 1 2749551000 1 444883
25093 4983 53 2 2749551000 2 4983
25094 4983 21 1 2749551000 3 466131
25095 4984 50 1 2749303000 1 466092
25096 4984 46 2 2749303000 2 4984
25097 4984 31 2 2749303000 3 4984
25098 4984 14 2 2749303000 4 448301
25099 4984 12 1 2749303000 5 448301
25100 4984 12 1 2749303000 6 448301
25101 4985 54 1 2749836000 1 441910
25102 4985 52 2 2749836000 2 4985
25103 4986 54 1 2749317000 1 442372
25104 4986 51 2 2749317000 2 4986
25105 4986 16 1 2749317000 3 466556
25106 4986 13 2 2749317000 4 466556
25107 4986 11 2 2749317000 5 466556
25108 4987 29 1 2749637000 1 447284
25109 4987 28 2 2749637000 2 4987
25110 4987 10 2 2749637000 3 446436
25111 4987 7 1 2749637000 4 446436
25112 4987 1 2 2749637000 5 4987
25113 4987 0 2 2749637000 6 4987
25114 4988 37 1 2749576000 1 447264
25115 4988 39 2 2749576000 2 4988
25116 4988 19 1 2749576000 3 441756
25117 4988 16 1 2749576000 4 441928
25118 4988 14 2 2749576000 5 4988
25119 4989 72 1 2749441000 1 4989
25120 4989 71 2 2749441000 2 4989
25121 4989 38 2 2749441000 3 447295
25122 4989 40 1 2749441000 4 445332
25123 4989 10 1 2749441000 5 446571
25124 4989 9 2 2749441000 6 446571
25125 4989 7 2 2749441000 7 446571
25126 4990 44 2 2749201000 1 446994
25127 4990 14 1 2749201000 2 446651
25128 4990 12 2 2749201000 3 446651
25129 4990 10 2 2749201000 4 446651
25130 4991 29 1 2749196000 1 446897
25131 4991 31 2 2749196000 2 445829
25132 4991 2 2 2749196000 3 4991
25133 4991 0 2 2749196000 4 4991
25134 4992 41 1 2749527000 1 466129
25135 4992 38 2 2749527000 2 4992
25136 4992 18 1 2749527000 3 466561
25137 4992 15 2 2749527000 4 466561
25138 4993 48 1 2749157000 1 444926
25139 4993 50 2 2749157000 2 4993
25140 4993 17 1 2749157000 3 445716
25141 4993 15 2 2749157000 4 445716
25142 4993 13 1 2749157000 5 445716
25143 4994 25 1 2749507000 1 447276
25144 4994 23 2 2749507000 2 4994
25145 4994 4 1 2749507000 3 4994
25146 4994 1 1 2749507000 4 4994
25147 4995 60 1 2749304000 1 447291
25148 4995 42 2 2749304000 2 4995
25149 4995 19 2 2749304000 3 445574
25150 4995 8 1 2749304000 4 444243
25151 4995 7 2 2749304000 5 444243
25152 4995 24 1 2749304000 6 447283
25153 4996 44 2 2749201000 1 444257
25154 4996 14 1 2749201000 2 446651
25155 4996 12 2 2749201000 3 446651
25156 4996 10 2 2749201000 4 446651
25157 4997 22 1 2749821000 1 466566
25158 4997 21 2 2749821000 2 4997
25159 4997 2 2 2749821000 3 4997
25160 4998 40 1 2749165000 1 447272
25161 4998 34 2 2749165000 2 4998
25162 4998 16 1 2749165000 3 446651
25163 4998 14 1 2749165000 4 446651
25164 4998 7 1 2749165000 5 446651
25165 4999 41 1 2749850000 1 446224
25166 4999 37 2 2749850000 2 4999
25167 4999 22 1 2749850000 3 446478
25168 4999 21 1 2749850000 4 455110
25169 4999 16 2 2749850000 5 442032
25170 4999 14 1 2749850000 6 442032
25171 4999 19 2 2749850000 7 4999
25172 4999 19 2 2749850000 8 4999
25173 4999 2 2 2749850000 9 4999
25174 4999 0 1 2749850000 10 4999
25175 4999 0 1 2749850000 11 4999
25176 5000 64 1 2749297000 1 447196
25177 5000 69 2 2749297000 2 5000
25178 5000 42 2 2749297000 3 5000
25179 5000 41 1 2749297000 4 441584
25180 5000 21 1 2749297000 5 445716
25181 5000 36 2 2749297000 6 5000
25182 5000 39 1 2749297000 7 447214
25183 5000 19 1 2749297000 8 445716
25184 5000 17 2 2749297000 9 447153
25185 5000 15 1 2749297000 10 445716
25186 5000 13 2 2749297000 11 445716
25187 5001 45 1 2749334000 1 450493
25188 5001 47 2 2749334000 2 447125
25189 5001 14 2 2749334000 3 445716
25190 5001 12 2 2749334000 4 445716
25191 5001 10 1 2749334000 5 445716
25192 5002 26 2 2749773000 1 441524
25193 5002 8 2 2749773000 2 466092
25194 5002 6 1 2749773000 3 466092
25195 5002 4 2 2749773000 4 5002
25196 5003 49 1 2749589000 1 447228
25197 5003 40 2 2749589000 2 447292
25198 5003 6 1 2749589000 3 445791
25199 5003 21 1 2749589000 4 450479
25200 5004 33 1 2749935000 1 447295
25201 5004 29 2 2749935000 2 5004
25202 5004 10 2 2749935000 3 447179
25203 5004 3 2 2749935000 4 5004
25204 5004 0 2 2749935000 5 5004
25205 5005 29 1 2749674000 1 447291
25206 5005 29 2 2749674000 2 5005
25207 5005 9 2 2749674000 3 444356
25208 5005 6 2 2749674000 4 444356
25209 5005 1 1 2749674000 5 5005
25210 5006 40 2 2749246000 1 5006
25211 5006 12 1 2749246000 2 445873
25212 5007 33 1 2749819000 1 455114
25213 5007 33 2 2749819000 2 5007
25214 5007 13 1 2749819000 3 447196
25215 5007 11 1 2749819000 4 446333
25216 5007 10 1 2749819000 5 446333
25217 5007 8 2 2749819000 6 446333
25218 5008 23 1 2749517000 1 447045
25219 5008 22 2 2749517000 2 5008
25220 5008 4 2 2749517000 3 5008
25221 5009 28 1 2749771000 1 446570
25222 5009 28 2 2749771000 2 447052
25223 5009 0 1 2749771000 3 5009
25224 5010 62 1 2749311000 1 466528
25225 5010 62 2 2749311000 2 5010
25226 5010 22 1 2749311000 3 5010
25227 5011 39 1 2749466000 1 455053
25228 5011 36 2 2749466000 2 5011
25229 5011 17 1 2749466000 3 446505
25230 5011 16 2 2749466000 4 5011
25231 5011 14 1 2749466000 5 445716
25232 5012 28 2 2749432000 1 5012
25233 5012 25 2 2749432000 2 449944
25234 5012 11 2 2749432000 3 446571
25235 5012 4 2 2749432000 4 5012
25236 5012 3 1 2749432000 5 5012
25237 5012 18 2 2749432000 6 5012
25238 5012 3 2 2749432000 7 5012
25239 5012 0 2 2749432000 8 5012
25240 5012 22 1 2749432000 9 447153
25241 5013 40 1 2749769000 1 446488
25242 5013 41 2 2749769000 2 5013
25243 5013 16 1 2749769000 3 447147
25244 5013 13 1 2749769000 4 447147
25245 5013 8 2 2749769000 5 447147
25246 5014 39 1 2749251000 1 447284
25247 5014 37 2 2749251000 2 5014
25248 5014 17 1 2749251000 3 447035
25249 5014 15 1 2749251000 4 446720
25250 5014 6 1 2749251000 5 444600
25251 5014 1 1 2749251000 6 5014
25252 5014 69 1 2749251000 7 447163
25253 5015 50 2 2749793000 1 5015
25254 5015 19 2 2749793000 2 473215
25255 5015 9 2 2749793000 3 473215
25256 5015 2 1 2749793000 4 5015
25257 5016 36 1 2749176000 1 447280
25258 5016 30 2 2749176000 2 5016
25259 5016 14 2 2749176000 3 5016
25260 5016 12 2 2749176000 4 446311
25261 5016 10 1 2749176000 5 446311
25262 5016 8 1 2749176000 6 446311
25263 5016 7 1 2749176000 7 446311
25264 5017 37 1 2749463000 1 447236
25265 5017 36 2 2749463000 2 5017
25266 5017 27 2 2749463000 3 447248
25267 5017 36 1 2749463000 4 447198
25268 5017 23 2 2749463000 5 446994
25269 5017 18 2 2749463000 6 447147
25270 5017 16 2 2749463000 7 447147
25271 5017 13 2 2749463000 8 447147
25272 5017 2 2 2749463000 9 5017
25273 5018 25 1 2749552000 1 447174
25274 5018 26 2 2749552000 2 5018
25275 5018 6 2 2749552000 3 446617
25276 5019 40 1 2749236000 1 444601
25277 5019 39 2 2749236000 2 5019
25278 5019 71 2 2749236000 3 5019
25279 5019 12 2 2749236000 4 447147
25280 5019 8 1 2749236000 5 447147
25281 5020 45 1 2749174000 1 447196
25282 5020 38 2 2749174000 2 5020
25283 5020 19 2 2749174000 3 5020
25284 5020 16 2 2749174000 4 5020
25285 5020 14 2 2749174000 5 445971
25286 5020 12 2 2749174000 6 445971
25287 5020 10 1 2749174000 7 445971
25288 5020 9 1 2749174000 8 445971
25289 5021 40 1 2749711000 1 447179
25290 5021 36 2 2749711000 2 5021
25291 5021 12 2 2749711000 3 445791
25292 5022 37 1 2749847000 1 446914
25293 5022 36 2 2749847000 2 5022
25294 5022 15 1 2749847000 3 444241
25295 5022 10 2 2749847000 4 444241
25296 5023 46 1 2749816000 1 447003
25297 5023 44 2 2749816000 2 447295
25298 5023 75 2 2749816000 3 5023
25299 5023 21 2 2749816000 4 441928
25300 5023 14 2 2749816000 5 445433
25301 5023 18 2 2749816000 6 5023
25302 5024 71 1 2749193000 1 5024
25303 5024 66 2 2749193000 2 5024
25304 5024 100 2 2749193000 3 5024
25305 5024 39 1 2749193000 4 446011
25306 5024 33 1 2749193000 5 446409
25307 5025 47 1 2749593000 1 466649
25308 5025 42 2 2749593000 2 5025
25309 5025 22 2 2749593000 3 5025
25310 5025 20 1 2749593000 4 444471
25311 5025 14 1 2749593000 5 446941
25312 5025 0 1 2749593000 6 5025
25313 5025 22 1 2749593000 7 464030
25314 5025 18 2 2749593000 8 5025
25315 5025 0 1 2749593000 9 5025
25316 5026 46 1 2749624000 1 466136
25317 5026 43 2 2749624000 2 447096
25318 5026 17 1 2749624000 3 448512
25319 5026 13 2 2749624000 4 448512
25320 5026 7 1 2749624000 5 448512
25321 5027 36 1 2749721000 1 446450
25322 5027 34 2 2749721000 2 446578
25323 5027 17 1 2749721000 3 444399
25324 5027 15 1 2749721000 4 444475
25325 5027 16 2 2749721000 5 5027
25326 5027 11 1 2749721000 6 444475
25327 5027 6 1 2749721000 7 444475
25328 5027 1 2 2749721000 8 5027
25329 5028 41 1 2749850000 1 442330
25330 5028 37 2 2749850000 2 5028
25331 5028 22 1 2749850000 3 455114
25332 5028 21 1 2749850000 4 444777
25333 5028 16 2 2749850000 5 463625
25334 5028 14 1 2749850000 6 463625
25335 5028 19 2 2749850000 7 5028
25336 5028 19 2 2749850000 8 5028
25337 5028 2 2 2749850000 9 5028
25338 5028 0 1 2749850000 10 5028
25339 5028 0 1 2749850000 11 5028
25340 5029 64 1 2749398000 1 5029
25341 5029 60 2 2749398000 2 5029
25342 5029 27 2 2749398000 3 449784
25343 5030 64 2 2749232000 1 5030
25344 5030 46 1 2749232000 2 447292
25345 5030 46 2 2749232000 3 5030
25346 5030 19 2 2749232000 4 445791
25347 5030 18 1 2749232000 5 445791
25348 5030 17 1 2749232000 6 5030
25349 5030 14 2 2749232000 7 445791
25350 5030 12 2 2749232000 8 445791
25351 5031 29 2 2749477000 1 5031
25352 5031 9 1 2749477000 2 474112
25353 5031 1 2 2749477000 3 5031
25354 5032 70 1 2749514000 1 447155
25355 5032 65 2 2749514000 2 446508
25356 5032 44 2 2749514000 3 446127
25357 5032 21 1 2749514000 4 445334
25358 5032 20 1 2749514000 5 444547
25359 5032 16 2 2749514000 6 445433
25360 5033 28 2 2749648000 1 455110
25361 5033 10 1 2749648000 2 446571
25362 5033 8 2 2749648000 3 446571
25363 5034 34 1 2749344000 1 444100
25364 5034 30 2 2749344000 2 5034
25365 5034 15 1 2749344000 3 446046
25366 5034 13 2 2749344000 4 446046
25367 5034 9 1 2749344000 5 446046
25368 5034 26 1 2749344000 6 441641
25369 5034 22 2 2749344000 7 446046
25370 5035 43 1 2749822000 1 445052
25371 5035 41 2 2749822000 2 5035
25372 5035 23 1 2749822000 3 444126
25373 5035 19 2 2749822000 4 5035
25374 5035 17 1 2749822000 5 447276
25375 5035 12 2 2749822000 6 446571
25376 5035 10 2 2749822000 7 446571
25377 5036 52 2 2749366000 1 446181
25378 5036 17 1 2749366000 2 446333
25379 5036 17 1 2749366000 3 446333
25380 5036 72 1 2749366000 4 5036
25381 5037 72 1 2749441000 1 5037
25382 5037 71 2 2749441000 2 5037
25383 5037 38 2 2749441000 3 445158
25384 5037 40 1 2749441000 4 447248
25385 5037 10 1 2749441000 5 444337
25386 5037 9 2 2749441000 6 444337
25387 5037 7 2 2749441000 7 444337
25388 5038 39 1 2749251000 1 447284
25389 5038 37 2 2749251000 2 5038
25390 5038 17 1 2749251000 3 447154
25391 5038 15 1 2749251000 4 445429
25392 5038 6 1 2749251000 5 445433
25393 5038 1 1 2749251000 6 5038
25394 5038 69 1 2749251000 7 447284
25395 5039 43 1 2749827000 1 5039
25396 5039 36 2 2749827000 2 5039
25397 5039 18 1 2749827000 3 444401
25398 5039 22 1 2749827000 4 444785
25399 5039 16 2 2749827000 5 5039
25400 5039 21 1 2749827000 6 447261
25401 5039 19 2 2749827000 7 5039
25402 5039 1 1 2749827000 8 5039
25403 5040 38 1 2749562000 1 447283
25404 5040 36 2 2749562000 2 5040
25405 5040 20 1 2749562000 3 444356
25406 5040 12 1 2749562000 4 444356
25407 5041 37 1 2749332000 1 466669
25408 5041 36 2 2749332000 2 5041
25409 5041 18 1 2749332000 3 441741
25410 5041 10 1 2749332000 4 474112
25411 5041 16 2 2749332000 5 5041
25412 5041 6 1 2749332000 6 474112
25413 5042 65 2 2749808000 1 5042
25414 5042 28 2 2749808000 2 445255
25415 5042 23 2 2749808000 3 444337
25416 5042 38 1 2749808000 4 446984
25417 5042 31 2 2749808000 5 447259
25418 5042 6 1 2749808000 6 444337
25419 5042 8 1 2749808000 7 444337
25420 5043 37 1 2749331000 1 446437
25421 5043 38 2 2749331000 2 5043
25422 5043 9 1 2749331000 3 446651
25423 5043 6 1 2749331000 4 446651
25424 5044 32 1 2749639000 1 447273
25425 5044 30 2 2749639000 2 5044
25426 5044 9 1 2749639000 3 446311
25427 5044 8 2 2749639000 4 446311
25428 5044 1 1 2749639000 5 5044
25429 5045 37 1 2749937000 1 5045
25430 5045 37 2 2749937000 2 447280
25431 5045 13 1 2749937000 3 446693
25432 5045 6 2 2749937000 4 446693
25433 5046 44 1 2749564000 1 447280
25434 5046 42 2 2749564000 2 5046
25435 5046 23 2 2749564000 3 446157
25436 5046 22 2 2749564000 4 447179
25437 5046 18 2 2749564000 5 447179
25438 5046 17 2 2749564000 6 447179
25439 5046 2 1 2749564000 7 5046
25440 5047 51 1 2749646000 1 445262
25441 5047 55 2 2749646000 2 444311
25442 5047 26 2 2749646000 3 445971
25443 5048 29 1 2749637000 1 442378
25444 5048 28 2 2749637000 2 5048
25445 5048 10 2 2749637000 3 444337
25446 5048 7 1 2749637000 4 444337
25447 5048 1 2 2749637000 5 5048
25448 5048 0 2 2749637000 6 5048
25449 5049 21 2 2749590000 1 5049
25450 5050 33 1 2749445000 1 447228
25451 5050 33 2 2749445000 2 5050
25452 5050 10 2 2749445000 3 446693
25453 5050 15 1 2749445000 4 446693
25454 5050 13 2 2749445000 5 5050
25455 5050 10 1 2749445000 6 446693
25456 5051 29 1 2749418000 1 447268
25457 5051 27 2 2749418000 2 5051
25458 5051 9 2 2749418000 3 446651
25459 5051 7 1 2749418000 4 446651
25460 5052 35 1 2749628000 1 445963
25461 5052 24 2 2749628000 2 444221
25462 5052 6 1 2749628000 3 444475
25463 5052 0 2 2749628000 4 5052
25464 5053 28 2 2749217000 1 5053
25465 5053 1 2 2749217000 2 5053
25466 5054 64 1 2749297000 1 445227
25467 5054 69 2 2749297000 2 5054
25468 5054 42 2 2749297000 3 5054
25469 5054 41 1 2749297000 4 466108
25470 5054 21 1 2749297000 5 446807
25471 5054 36 2 2749297000 6 5054
25472 5054 39 1 2749297000 7 447295
25473 5054 19 1 2749297000 8 446807
25474 5054 17 2 2749297000 9 466102
25475 5054 15 1 2749297000 10 446807
25476 5054 13 2 2749297000 11 446807
25477 5055 40 1 2749305000 1 447273
25478 5055 42 2 2749305000 2 447155
25479 5055 23 1 2749305000 3 446145
25480 5055 21 2 2749305000 4 5055
25481 5055 18 2 2749305000 5 445077
25482 5055 16 1 2749305000 6 445025
25483 5055 15 1 2749305000 7 5055
25484 5055 11 2 2749305000 8 444356
25485 5055 10 1 2749305000 9 444356
25486 5055 3 1 2749305000 10 5055
25487 5055 1 2 2749305000 11 5055
25488 5056 42 2 2749854000 1 5056
25489 5056 21 2 2749854000 2 445262
25490 5056 17 1 2749854000 3 445569
25491 5056 14 1 2749854000 4 444181
25492 5056 11 2 2749854000 5 446651
25493 5056 7 2 2749854000 6 446651
25494 5057 42 1 2749347000 1 450434
25495 5057 41 2 2749347000 2 454939
25496 5057 22 2 2749347000 3 447266
25497 5057 18 1 2749347000 4 447283
25498 5057 14 2 2749347000 5 448301
25499 5057 12 1 2749347000 6 448301
25500 5058 56 1 2749337000 1 446984
25501 5058 53 2 2749337000 2 5058
25502 5058 22 2 2749337000 3 444337
25503 5058 20 1 2749337000 4 444337
25504 5058 18 2 2749337000 5 444337
25505 5058 15 1 2749337000 6 444337
25506 5058 12 1 2749337000 7 444337
25507 5059 47 1 2749170000 1 447119
25508 5059 45 2 2749170000 2 5059
25509 5059 24 1 2749170000 3 441928
25510 5059 23 2 2749170000 4 5059
25511 5059 17 2 2749170000 5 446693
25512 5059 15 2 2749170000 6 446693
25513 5059 12 1 2749170000 7 5059
25514 5059 9 2 2749170000 8 446693
25515 5060 36 1 2749721000 1 445486
25516 5060 34 2 2749721000 2 446571
25517 5060 17 1 2749721000 3 446967
25518 5060 15 1 2749721000 4 446436
25519 5060 16 2 2749721000 5 5060
25520 5060 11 1 2749721000 6 446436
25521 5060 6 1 2749721000 7 446436
25522 5060 1 2 2749721000 8 5060
25523 5061 17 2 2749752000 1 5061
25524 5061 17 1 2749752000 2 442302
25525 5062 23 1 2749834000 1 5062
25526 5062 20 2 2749834000 2 5062
25527 5062 6 2 2749834000 3 450000
25528 5062 4 2 2749834000 4 5062
25529 5063 47 1 2749495000 1 441924
25530 5063 45 2 2749495000 2 5063
25531 5063 22 1 2749495000 3 441624
25532 5063 21 2 2749495000 4 5063
25533 5063 11 1 2749495000 5 441828
25534 5063 4 1 2749495000 6 5063
25535 5064 49 1 2749442000 1 442137
25536 5064 40 2 2749442000 2 5064
25537 5064 10 2 2749442000 3 466062
25538 5064 12 2 2749442000 4 466062
25539 5064 16 2 2749442000 5 466062
25540 5064 10 2 2749442000 6 466062
25541 5065 45 1 2749180000 1 447275
25542 5065 50 2 2749180000 2 5065
25543 5065 88 1 2749180000 3 5065
25544 5066 52 1 2749273000 1 446948
25545 5066 51 2 2749273000 2 445693
25546 5066 16 1 2749273000 3 446722
25547 5066 15 2 2749273000 4 444243
25548 5066 6 2 2749273000 5 444243
25549 5067 57 1 2749455000 1 444633
25550 5067 54 2 2749455000 2 447021
25551 5067 20 1 2749455000 3 442032
25552 5068 41 2 2749783000 1 442377
25553 5068 16 2 2749783000 2 466528
25554 5069 37 1 2749926000 1 444615
25555 5069 34 2 2749926000 2 5069
25556 5069 12 2 2749926000 3 446333
25557 5069 3 2 2749926000 4 5069
25558 5070 44 2 2749839000 1 5070
25559 5070 27 1 2749839000 2 5070
25560 5070 25 1 2749839000 3 5070
25561 5070 22 1 2749839000 4 447291
25562 5070 20 1 2749839000 5 5070
25563 5070 15 1 2749839000 6 445433
25564 5070 12 2 2749839000 7 445433
25565 5070 10 2 2749839000 8 445433
25566 5070 3 2 2749839000 9 5070
25567 5071 37 1 2749937000 1 5071
25568 5071 37 2 2749937000 2 466554
25569 5071 13 1 2749937000 3 450000
25570 5071 6 2 2749937000 4 450000
25571 5072 31 2 2749572000 1 5072
25572 5072 8 2 2749572000 2 445433
25573 5072 5 1 2749572000 3 445433
25574 5073 60 1 2749577000 1 448512
25575 5073 61 2 2749577000 2 5073
25576 5073 39 2 2749577000 3 5073
25577 5074 25 1 2749740000 1 441806
25578 5074 25 2 2749740000 2 5074
25579 5074 7 2 2749740000 3 466561
25580 5074 5 2 2749740000 4 466561
25581 5074 0 1 2749740000 5 5074
25582 5075 23 1 2749907000 1 446895
25583 5075 23 2 2749907000 2 5075
25584 5075 4 1 2749907000 3 5075
25585 5075 3 1 2749907000 4 5075
25586 5075 0 2 2749907000 5 5075
25587 5076 48 1 2749843000 1 447174
25588 5077 27 1 2749731000 1 466658
25589 5077 25 2 2749731000 2 5077
25590 5077 8 1 2749731000 3 474112
25591 5077 6 2 2749731000 4 474112
25592 5078 53 1 2749811000 1 446571
25593 5078 45 2 2749811000 2 5078
25594 5078 19 2 2749811000 3 446651
25595 5078 15 1 2749811000 4 446651
25596 5079 35 1 2749680000 1 449944
25597 5079 35 2 2749680000 2 447178
25598 5079 16 2 2749680000 3 447164
25599 5079 14 1 2749680000 4 447291
25600 5079 10 2 2749680000 5 444679
25601 5079 8 2 2749680000 6 444679
25602 5079 1 1 2749680000 7 5079
25603 5080 30 1 2749840000 1 446881
25604 5080 28 2 2749840000 2 5080
25605 5080 3 2 2749840000 3 5080
25606 5080 2 2 2749840000 4 5080
25607 5081 25 1 2749767000 1 446952
25608 5081 25 2 2749767000 2 5081
25609 5081 7 2 2749767000 3 445791
25610 5081 3 2 2749767000 4 5081
25611 5081 1 1 2749767000 5 5081
25612 5082 30 1 2749575000 1 447264
25613 5082 70 2 2749575000 2 5082
25614 5082 20 2 2749575000 3 5082
25615 5082 15 2 2749575000 4 5082
25616 5082 27 2 2749575000 5 5082
25617 5082 30 2 2749575000 6 5082
25618 5082 2 2 2749575000 7 5082
25619 5083 57 1 2749455000 1 442368
25620 5083 54 2 2749455000 2 466063
25621 5083 20 1 2749455000 3 463625
25622 5084 60 1 2749608000 1 447206
25623 5084 59 2 2749608000 2 5084
25624 5084 89 2 2749608000 3 5084
25625 5084 15 2 2749608000 4 447016
25626 5085 38 2 2749258000 1 442035
25627 5085 20 2 2749258000 2 441724
25628 5085 11 1 2749258000 3 442360
25629 5086 24 1 2749824000 1 446548
25630 5086 22 2 2749824000 2 5086
25631 5086 5 2 2749824000 3 444356
25632 5086 3 1 2749824000 4 5086
25633 5087 46 1 2749475000 1 454982
25634 5087 42 2 2749475000 2 5087
25635 5087 26 1 2749475000 3 455111
25636 5087 24 1 2749475000 4 441715
25637 5087 21 1 2749475000 5 466604
25638 5087 19 2 2749475000 6 5087
25639 5087 19 2 2749475000 7 5087
25640 5087 17 2 2749475000 8 5087
25641 5088 38 1 2749909000 1 466027
25642 5088 21 2 2749909000 2 5088
25643 5088 4 1 2749909000 3 5088
25644 5088 2 2 2749909000 4 5088
25645 5089 64 1 2749447000 1 444810
25646 5089 53 2 2749447000 2 5089
25647 5089 25 1 2749447000 3 447140
25648 5089 13 1 2749447000 4 445716
25649 5089 8 2 2749447000 5 445716
25650 5090 30 2 2749328000 1 5090
25651 5090 11 2 2749328000 2 444337
25652 5090 14 2 2749328000 3 5090
25653 5091 28 1 2749216000 1 5091
25654 5091 53 2 2749216000 2 449839
25655 5091 18 1 2749216000 3 445574
25656 5091 17 2 2749216000 4 444337
25657 5091 9 1 2749216000 5 444337
25658 5091 5 1 2749216000 6 444337
25659 5092 33 1 2749819000 1 444187
25660 5092 33 2 2749819000 2 5092
25661 5092 13 1 2749819000 3 445519
25662 5092 11 1 2749819000 4 446571
25663 5092 10 1 2749819000 5 446571
25664 5092 8 2 2749819000 6 446571
25665 5093 46 1 2749654000 1 450491
25666 5093 30 2 2749654000 2 5093
25667 5093 16 2 2749654000 3 446263
